,Unnamed: 0,id_dite,jmeno,pohlavi,datum_narozeni,vek,vek_dny_srpen31,body_za_vek_roky,body_za_vek_dny,spadova_skolka,skolka_sourozence,bydliste_brno,prioritni_vek,prodlouzena_dochazka,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136
0,0,0,Jan Novák,M,2016-10-22,6,-53,2120,0.0,3,,True,True,False,2370.0,2370.0,2370.0,3120.0,2370.0,2370.0,2370.0,2370.0,2620.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2620.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2620.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2370.0
0,1,1,Jan Svoboda,M,2019-02-17,4,194,2040,3.88,1,,True,True,False,2293.88,3040.0,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2543.88,2293.88,2293.88,2293.88,2293.88,2293.88,2543.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2543.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2543.88,2293.88,2293.88,2543.88,2293.88,2543.88,2293.88,2293.88,2293.88,2293.88,2543.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88,2293.88
0,2,2,Jan Novotný,M,2020-08-17,3,13,2000,0.26,3,,True,True,False,2250.26,2250.26,2250.26,3000.0,2250.26,2250.26,2250.26,2250.26,2500.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2500.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2500.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26,2250.26
0,3,3,Jan Dvořák,M,2018-02-18,5,193,2080,3.86,1,,True,True,False,2333.86,3080.0,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2583.86,2333.86,2333.86,2333.86,2333.86,2333.86,2583.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2583.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2583.86,2333.86,2333.86,2583.86,2333.86,2583.86,2333.86,2333.86,2333.86,2333.86,2583.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86,2333.86
0,4,4,Jan Černý,M,2021-02-19,2,192,0,3.84,3,,True,False,False,253.84,253.84,253.84,750.0,253.84,253.84,253.84,253.84,503.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,503.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,503.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84,253.84
0,5,5,Jan Procházka,M,2019-12-18,3,-110,2000,0.0,1,,True,True,False,2250.0,3000.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2500.0,2250.0,2250.0,2250.0,2250.0,2250.0,2500.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2500.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2500.0,2250.0,2250.0,2500.0,2250.0,2500.0,2250.0,2250.0,2250.0,2250.0,2500.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0
0,6,6,Jan Kovařík,M,2021-02-26,2,185,0,3.7,0,,True,False,False,750.0,253.7,253.7,253.7,253.7,253.7,253.7,253.7,253.7,503.7,253.7,503.7,253.7,253.7,253.7,253.7,253.7,253.7,253.7,253.7,503.7,253.7,253.7,253.7,253.7,253.7,253.7,503.7,253.7,253.7,503.7,253.7,253.7,253.7,253.7,503.7,253.7,503.7,253.7,253.7,253.7,503.7,253.7,253.7,503.7,253.7,253.7,253.7,253.7,253.7,253.7,253.7,253.7,253.7,253.7,253.7,253.7,503.7,253.7,253.7,253.7,253.7,253.7,253.7,253.7,253.7,253.7,253.7,253.7,253.7,253.7,253.7,253.7,253.7,253.7,253.7,253.7,253.7,253.7,253.7,253.7,253.7,253.7,253.7,253.7,253.7,253.7,253.7,253.7,253.7,253.7,253.7,253.7,253.7,253.7,253.7,253.7,253.7,253.7,253.7,253.7,253.7,253.7,253.7,253.7,253.7,253.7,253.7,253.7,253.7,253.7,253.7,503.7,253.7,253.7,253.7,253.7,253.7,253.7,503.7,503.7,253.7,253.7,253.7,253.7,253.7,253.7,253.7,253.7,253.7,253.7,253.7,503.7,253.7,253.7
0,7,7,Jan Veselý,M,2018-04-29,5,123,2080,2.46,3,,True,True,False,2332.46,2332.46,2332.46,3080.0,2332.46,2332.46,2332.46,2332.46,2582.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2582.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2582.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46,2332.46
0,8,8,Jan Horák,M,2019-02-15,4,196,2040,3.92,1,,True,True,False,2293.92,3040.0,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2543.92,2293.92,2293.92,2293.92,2293.92,2293.92,2543.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2543.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2543.92,2293.92,2293.92,2543.92,2293.92,2543.92,2293.92,2293.92,2293.92,2293.92,2543.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92,2293.92
